,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
3624,3637,6.288823000000001,Target,157.240.14.19,TCP,54,51764  >  443 [ACK] Seq=14088 Ack=662633 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],14088,662633,524288,0,4.000000000026205e-05,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,1434,54,96,1434,384,1434,1434,54,1434,False,True,False,False,False,False,False,True,False,0.006602000000000885,2.6999999999333113e-05,1.000000000139778e-06,0.0,0.0,0.0009470000000000312,0.02381499999999992,3.5999999999702936e-05,1.000000000139778e-06
3625,3638,6.293354,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.004530999999999175,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,54,1434,54,96,1434,384,1434,1434,54,True,False,True,False,False,False,False,False,True,4.000000000026205e-05,0.006602000000000885,2.6999999999333113e-05,1.000000000139778e-06,0.0,0.0,0.0009470000000000312,0.02381499999999992,3.5999999999702936e-05
3626,3639,6.293355,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,1.000000000139778e-06,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,1434,54,1434,54,96,1434,384,1434,1434,False,True,False,True,False,False,False,False,False,0.004530999999999175,4.000000000026205e-05,0.006602000000000885,2.6999999999333113e-05,1.000000000139778e-06,0.0,0.0,0.0009470000000000312,0.02381499999999992
3627,3640,6.293355,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1461947 Ack=9691 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1461947,9691,35584,1380,0.0,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,1434,1434,54,1434,54,96,1434,384,1434,False,False,True,False,True,False,False,False,False,1.000000000139778e-06,0.004530999999999175,4.000000000026205e-05,0.006602000000000885,2.6999999999333113e-05,1.000000000139778e-06,0.0,0.0,0.0009470000000000312
3628,3641,6.293405,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=9691 Ack=1463327 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],9691,1463327,524288,0,4.999999999988347e-05,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,1434,1434,1434,54,1434,54,96,1434,384,False,False,False,True,False,True,False,False,False,0.0,1.000000000139778e-06,0.004530999999999175,4.000000000026205e-05,0.006602000000000885,2.6999999999333113e-05,1.000000000139778e-06,0.0,0.0
3629,3642,6.2981489999999996,157.240.14.19,Target,TCP,1434,443  >  51764 [ACK] Seq=664013 Ack=14088 Win=90368 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],664013,14088,90368,1380,0.004743999999999637,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TCP,54,1434,1434,1434,54,1434,54,96,1434,True,False,False,False,True,False,True,False,False,4.999999999988347e-05,0.0,1.000000000139778e-06,0.004530999999999175,4.000000000026205e-05,0.006602000000000885,2.6999999999333113e-05,1.000000000139778e-06,0.0
3630,3643,6.298182,Target,157.240.14.19,TCP,54,51764  >  443 [ACK] Seq=14088 Ack=665393 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],14088,665393,524288,0,3.300000000017178e-05,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TLSv1.3,1434,54,1434,1434,1434,54,1434,54,96,False,True,False,False,False,True,False,True,False,0.004743999999999637,4.999999999988347e-05,0.0,1.000000000139778e-06,0.004530999999999175,4.000000000026205e-05,0.006602000000000885,2.6999999999333113e-05,1.000000000139778e-06
3631,3644,6.309545,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.011363000000000234,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,54,1434,54,1434,1434,1434,54,1434,54,True,False,True,False,False,False,True,False,True,3.300000000017178e-05,0.004743999999999637,4.999999999988347e-05,0.0,1.000000000139778e-06,0.004530999999999175,4.000000000026205e-05,0.006602000000000885,2.6999999999333113e-05
3632,3645,6.311415,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0018700000000002603,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TCP,1434,54,1434,54,1434,1434,1434,54,1434,False,True,False,True,False,False,False,True,False,0.011363000000000234,3.300000000017178e-05,0.004743999999999637,4.999999999988347e-05,0.0,1.000000000139778e-06,0.004530999999999175,4.000000000026205e-05,0.006602000000000885
3633,3646,6.311416,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,1.000000000139778e-06,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TCP,1434,1434,54,1434,54,1434,1434,1434,54,False,False,True,False,True,False,False,False,True,0.0018700000000002603,0.011363000000000234,3.300000000017178e-05,0.004743999999999637,4.999999999988347e-05,0.0,1.000000000139778e-06,0.004530999999999175,4.000000000026205e-05
3634,3647,6.311417,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,9.999999992515995e-07,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,1434,1434,1434,54,1434,54,1434,1434,1434,False,False,False,True,False,True,False,False,False,1.000000000139778e-06,0.0018700000000002603,0.011363000000000234,3.300000000017178e-05,0.004743999999999637,4.999999999988347e-05,0.0,1.000000000139778e-06,0.004530999999999175
3635,3648,6.311457,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=9691 Ack=1466087 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],9691,1466087,524288,0,4.000000000026205e-05,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,1434,1434,1434,1434,54,1434,54,1434,1434,False,False,False,False,True,False,True,False,False,9.999999992515995e-07,1.000000000139778e-06,0.0018700000000002603,0.011363000000000234,3.300000000017178e-05,0.004743999999999637,4.999999999988347e-05,0.0,1.000000000139778e-06
3636,3649,6.311515,Target,157.240.14.19,TCP,54,51764  >  443 [ACK] Seq=14088 Ack=668153 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],14088,668153,524288,0,5.8000000000113516e-05,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,54,1434,1434,1434,1434,54,1434,54,1434,True,False,False,False,False,True,False,True,False,4.000000000026205e-05,9.999999992515995e-07,1.000000000139778e-06,0.0018700000000002603,0.011363000000000234,3.300000000017178e-05,0.004743999999999637,4.999999999988347e-05,0.0
3637,3650,6.313239,157.240.14.19,Target,TCP,1434,443  >  51764 [ACK] Seq=668153 Ack=14088 Win=90368 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],668153,14088,90368,1380,0.0017240000000002809,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,54,54,1434,1434,1434,1434,54,1434,54,True,True,False,False,False,False,True,False,True,5.8000000000113516e-05,4.000000000026205e-05,9.999999992515995e-07,1.000000000139778e-06,0.0018700000000002603,0.011363000000000234,3.300000000017178e-05,0.004743999999999637,4.999999999988347e-05
3638,3651,6.313239,157.240.14.19,Target,TCP,724,[TCP Out-Of-Order] 443  >  51763 [ACK] Seq=1444675 Ack=9691 Win=35584 Len=670,False,,,Browsing,6,[TCP Out-Of-Order]   >   [ACK] Seq= Ack= Win= Len=,[ACK],1444675,9691,35584,670,0.0,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,1434,54,54,1434,1434,1434,1434,54,1434,False,True,True,False,False,False,False,True,False,0.0017240000000002809,5.8000000000113516e-05,4.000000000026205e-05,9.999999992515995e-07,1.000000000139778e-06,0.0018700000000002603,0.011363000000000234,3.300000000017178e-05,0.004743999999999637
3639,3652,6.31324,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1466087 Ack=9691 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1466087,9691,35584,1380,1.000000000139778e-06,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,724,1434,54,54,1434,1434,1434,1434,54,False,False,True,True,False,False,False,False,True,0.0,0.0017240000000002809,5.8000000000113516e-05,4.000000000026205e-05,9.999999992515995e-07,1.000000000139778e-06,0.0018700000000002603,0.011363000000000234,3.300000000017178e-05
3640,3653,6.31324,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,1434,724,1434,54,54,1434,1434,1434,1434,False,False,False,True,True,False,False,False,False,1.000000000139778e-06,0.0,0.0017240000000002809,5.8000000000113516e-05,4.000000000026205e-05,9.999999992515995e-07,1.000000000139778e-06,0.0018700000000002603,0.011363000000000234
3641,3654,6.313242,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,1.9999999993913775e-06,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,1434,1434,724,1434,54,54,1434,1434,1434,False,False,False,False,True,True,False,False,False,0.0,1.000000000139778e-06,0.0,0.0017240000000002809,5.8000000000113516e-05,4.000000000026205e-05,9.999999992515995e-07,1.000000000139778e-06,0.0018700000000002603
3642,3655,6.313242,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,1434,1434,1434,724,1434,54,54,1434,1434,False,False,False,False,False,True,True,False,False,1.9999999993913775e-06,0.0,1.000000000139778e-06,0.0,0.0017240000000002809,5.8000000000113516e-05,4.000000000026205e-05,9.999999992515995e-07,1.000000000139778e-06
3643,3656,6.313242,157.240.14.19,Target,TCP,1434,443  >  51764 [ACK] Seq=672293 Ack=14088 Win=90368 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],672293,14088,90368,1380,0.0,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TLSv1.3,1434,1434,1434,1434,724,1434,54,54,1434,False,False,False,False,False,False,True,True,False,0.0,1.9999999993913775e-06,0.0,1.000000000139778e-06,0.0,0.0017240000000002809,5.8000000000113516e-05,4.000000000026205e-05,9.999999992515995e-07
3644,3657,6.313275,Target,157.240.14.19,TCP,66,[TCP Dup ACK 3648#1] 51763  >  443 [ACK] Seq=9691 Ack=1466087 Win=524288 Len=0 SLE=1444675 SRE=1445345,True,Windows 10,Firefox,Browsing,6,[TCP Dup ACK #]   >   [ACK] Seq= Ack= Win= Len= SLE= SRE=,[ACK],9691,1466087,524288,0,3.300000000017178e-05,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TCP,1434,1434,1434,1434,1434,724,1434,54,54,False,False,False,False,False,False,False,True,True,0.0,0.0,1.9999999993913775e-06,0.0,1.000000000139778e-06,0.0,0.0017240000000002809,5.8000000000113516e-05,4.000000000026205e-05
3645,3658,6.313337000000001,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=9691 Ack=1468847 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],9691,1468847,524288,0,6.200000000067263e-05,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,66,1434,1434,1434,1434,1434,724,1434,54,True,False,False,False,False,False,False,False,True,3.300000000017178e-05,0.0,0.0,1.9999999993913775e-06,0.0,1.000000000139778e-06,0.0,0.0017240000000002809,5.8000000000113516e-05
3646,3659,6.313364,Target,157.240.14.19,TCP,54,51764  >  443 [ACK] Seq=14088 Ack=673673 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],14088,673673,524288,0,2.6999999999333113e-05,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,TCP,54,66,1434,1434,1434,1434,1434,724,1434,True,True,False,False,False,False,False,False,False,6.200000000067263e-05,3.300000000017178e-05,0.0,0.0,1.9999999993913775e-06,0.0,1.000000000139778e-06,0.0,0.0017240000000002809
3647,3660,6.3232800000000005,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.00991600000000048,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TCP,54,54,66,1434,1434,1434,1434,1434,724,True,True,True,False,False,False,False,False,False,2.6999999999333113e-05,6.200000000067263e-05,3.300000000017178e-05,0.0,0.0,1.9999999993913775e-06,0.0,1.000000000139778e-06,0.0
3648,3661,6.33586,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.012579999999999814,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,1434,54,54,66,1434,1434,1434,1434,1434,False,True,True,True,False,False,False,False,False,0.00991600000000048,2.6999999999333113e-05,6.200000000067263e-05,3.300000000017178e-05,0.0,0.0,1.9999999993913775e-06,0.0,1.000000000139778e-06
3649,3662,6.337841,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1470227 Ack=9691 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1470227,9691,35584,1380,0.0019809999999997885,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,1434,1434,54,54,66,1434,1434,1434,1434,False,False,True,True,True,False,False,False,False,0.012579999999999814,0.00991600000000048,2.6999999999333113e-05,6.200000000067263e-05,3.300000000017178e-05,0.0,0.0,1.9999999993913775e-06,0.0
3650,3663,6.337842,157.240.14.15,Target,TCP,66,"443  >  51771 [SYN, ACK] Seq=0 Ack=1 Win=28000 Len=0 MSS=1380 SACK_PERM=1 WS=256",False,,,Browsing,6,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS= SACK_PERM= WS=","[SYN, ACK]",0,1,28000,0,0.07688700000000015,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TCP,224,118,54,66,1434,434,1434,54,66,True,True,True,True,False,False,False,False,True,0.0005720000000000169,0.0033069999999995048,0.00014500000000072788,0.0001290000000002678,9.999999992515995e-07,0.0,0.0,0.18997500000000045,0.06674299999999977
3651,3664,6.337842,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,1.000000000139778e-06,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TLSv1.3,1434,1434,1434,54,54,66,1434,1434,1434,False,False,False,True,True,True,False,False,False,0.0019809999999997885,0.012579999999999814,0.00991600000000048,2.6999999999333113e-05,6.200000000067263e-05,3.300000000017178e-05,0.0,0.0,1.9999999993913775e-06
3652,3665,6.337843,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,1.000000000139778e-06,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,1434,1434,1434,1434,54,54,66,1434,1434,False,False,False,False,True,True,True,False,False,1.000000000139778e-06,0.0019809999999997885,0.012579999999999814,0.00991600000000048,2.6999999999333113e-05,6.200000000067263e-05,3.300000000017178e-05,0.0,0.0
3653,3666,6.337877,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=9691 Ack=1474367 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],9691,1474367,524288,0,3.399999999942338e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TCP,1434,1434,1434,1434,1434,54,54,66,1434,False,False,False,False,False,True,True,True,False,1.000000000139778e-06,1.000000000139778e-06,0.0019809999999997885,0.012579999999999814,0.00991600000000048,2.6999999999333113e-05,6.200000000067263e-05,3.300000000017178e-05,0.0
3654,3667,6.339188,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1474367 Ack=9691 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1474367,9691,35584,1380,0.0013110000000002842,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,54,1434,1434,1434,1434,1434,54,54,66,True,False,False,False,False,False,True,True,True,3.399999999942338e-05,1.000000000139778e-06,1.000000000139778e-06,0.0019809999999997885,0.012579999999999814,0.00991600000000048,2.6999999999333113e-05,6.200000000067263e-05,3.300000000017178e-05
3655,3668,6.345130999999999,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0059429999999993655,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,TCP,1434,54,1434,1434,1434,1434,1434,54,54,False,True,False,False,False,False,False,True,True,0.0013110000000002842,3.399999999942338e-05,1.000000000139778e-06,1.000000000139778e-06,0.0019809999999997885,0.012579999999999814,0.00991600000000048,2.6999999999333113e-05,6.200000000067263e-05
3656,3669,6.34516,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=9691 Ack=1477127 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],9691,1477127,524288,0,2.9000000000500847e-05,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,1434,1434,54,1434,1434,1434,1434,1434,54,False,False,True,False,False,False,False,False,True,0.0059429999999993655,0.0013110000000002842,3.399999999942338e-05,1.000000000139778e-06,1.000000000139778e-06,0.0019809999999997885,0.012579999999999814,0.00991600000000048,2.6999999999333113e-05
3657,3670,6.350016,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0048560000000001935,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,54,1434,1434,54,1434,1434,1434,1434,1434,True,False,False,True,False,False,False,False,False,2.9000000000500847e-05,0.0059429999999993655,0.0013110000000002842,3.399999999942338e-05,1.000000000139778e-06,1.000000000139778e-06,0.0019809999999997885,0.012579999999999814,0.00991600000000048
3658,3671,6.355067,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1478507 Ack=9691 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1478507,9691,35584,1380,0.005050999999999917,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,1434,54,1434,1434,54,1434,1434,1434,1434,False,True,False,False,True,False,False,False,False,0.0048560000000001935,2.9000000000500847e-05,0.0059429999999993655,0.0013110000000002842,3.399999999942338e-05,1.000000000139778e-06,1.000000000139778e-06,0.0019809999999997885,0.012579999999999814
3659,3672,6.355112,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=9691 Ack=1479887 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],9691,1479887,524288,0,4.500000000007276e-05,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,1434,1434,54,1434,1434,54,1434,1434,1434,False,False,True,False,False,True,False,False,False,0.005050999999999917,0.0048560000000001935,2.9000000000500847e-05,0.0059429999999993655,0.0013110000000002842,3.399999999942338e-05,1.000000000139778e-06,1.000000000139778e-06,0.0019809999999997885
3660,3673,6.363249,Target,157.240.14.19,TCP,54,51764  >  443 [ACK] Seq=14088 Ack=675053 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],14088,675053,524288,0,0.008136999999999617,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,54,1434,1434,54,1434,1434,54,1434,1434,True,False,False,True,False,False,True,False,False,4.500000000007276e-05,0.005050999999999917,0.0048560000000001935,2.9000000000500847e-05,0.0059429999999993655,0.0013110000000002842,3.399999999942338e-05,1.000000000139778e-06,1.000000000139778e-06
3661,3674,6.366722,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0034730000000005035,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,54,54,1434,1434,54,1434,1434,54,1434,True,True,False,False,True,False,False,True,False,0.008136999999999617,4.500000000007276e-05,0.005050999999999917,0.0048560000000001935,2.9000000000500847e-05,0.0059429999999993655,0.0013110000000002842,3.399999999942338e-05,1.000000000139778e-06
3662,3675,6.373785,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.007062999999999597,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,1434,54,54,1434,1434,54,1434,1434,54,False,True,True,False,False,True,False,False,True,0.0034730000000005035,0.008136999999999617,4.500000000007276e-05,0.005050999999999917,0.0048560000000001935,2.9000000000500847e-05,0.0059429999999993655,0.0013110000000002842,3.399999999942338e-05
3663,3676,6.375558,157.240.14.19,Target,TCP,1434,443  >  51764 [ACK] Seq=676433 Ack=14088 Win=90368 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],676433,14088,90368,1380,0.0017730000000000246,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TCP,1434,1434,54,54,1434,1434,54,1434,1434,False,False,True,True,False,False,True,False,False,0.007062999999999597,0.0034730000000005035,0.008136999999999617,4.500000000007276e-05,0.005050999999999917,0.0048560000000001935,2.9000000000500847e-05,0.0059429999999993655,0.0013110000000002842
3664,3677,6.375558,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0,TCP,TLSv1.3,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,1434,1434,1434,54,54,1434,1434,54,1434,False,False,False,True,True,False,False,True,False,0.0017730000000000246,0.007062999999999597,0.0034730000000005035,0.008136999999999617,4.500000000007276e-05,0.005050999999999917,0.0048560000000001935,2.9000000000500847e-05,0.0059429999999993655
