"No.","Time","Source","Destination","Protocol","Length","Info"
"244","3.972659","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"245","3.973395","64.233.177.105","192.168.207.132","TLSv1.3","352","Application Data"
"246","3.973485","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=2494 Ack=44353 Win=131072 Len=0"
"247","3.975179","64.233.177.105","192.168.207.132","TLSv1.3","86","Application Data"
"248","3.975917","64.233.177.105","192.168.207.132","TLSv1.3","85","Application Data"
"249","3.975918","64.233.177.105","192.168.207.132","TLSv1.3","93","Application Data"
"250","3.976003","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=2494 Ack=44455 Win=130816 Len=0"
"251","3.976961","192.168.207.132","64.233.177.105","TLSv1.3","93","Application Data"
"252","3.995427","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=44455 Ack=2533 Win=69888 Len=0"
"253","4.079034","192.168.207.132","64.233.177.105","TLSv1.3","236","Application Data"
"254","4.093195","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=44455 Ack=2715 Win=71424 Len=0"
"255","4.105679","192.168.207.132","64.233.177.105","TLSv1.3","89","Application Data"
"256","4.120843","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"257","4.120845","64.233.177.105","192.168.207.132","TLSv1.3","353","Application Data"
"258","4.120952","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=2750 Ack=44825 Win=130560 Len=0"
"259","4.124494","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=44825 Ack=2750 Win=71424 Len=0"
"260","4.181294","192.168.207.132","64.233.177.105","TLSv1.3","236","Application Data"
"261","4.196274","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=44825 Ack=2932 Win=72960 Len=0"
"262","4.220221","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"263","4.220796","64.233.177.105","192.168.207.132","TLSv1.3","385","Application Data"
"264","4.220904","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=2932 Ack=45227 Win=130048 Len=0"
"265","4.222068","64.233.177.105","192.168.207.132","TLSv1.3","86","Application Data"
"266","4.223789","64.233.177.105","192.168.207.132","TLSv1.3","85","Application Data"
"267","4.223792","64.233.177.105","192.168.207.132","TLSv1.3","93","Application Data"
"268","4.223918","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=2932 Ack=45329 Win=130048 Len=0"
"269","4.224981","192.168.207.132","64.233.177.105","TLSv1.3","93","Application Data"
"270","4.242741","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=45329 Ack=2971 Win=72960 Len=0"
"271","4.290135","192.168.207.132","64.233.177.105","TLSv1.3","238","Application Data"
"272","4.304191","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=45329 Ack=3155 Win=74240 Len=0"
"273","4.331977","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"274","4.332607","64.233.177.105","192.168.207.132","TLSv1.3","380","Application Data"
"275","4.332716","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3155 Ack=45726 Win=129536 Len=0"
"276","4.334515","64.233.177.105","192.168.207.132","TLSv1.3","86","Application Data"
"277","4.339130","64.233.177.105","192.168.207.132","TLSv1.3","85","Application Data"
"278","4.339218","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3155 Ack=45789 Win=131072 Len=0"
"279","4.340491","64.233.177.105","192.168.207.132","TLSv1.3","93","Application Data"
"280","4.341055","192.168.207.132","64.233.177.105","TLSv1.3","93","Application Data"
"281","4.358693","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=45828 Ack=3194 Win=74240 Len=0"
"282","4.392627","192.168.207.132","64.233.177.105","TLSv1.3","239","Application Data"
"283","4.405906","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=45828 Ack=3379 Win=75776 Len=0"
"284","4.432335","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"285","4.432336","64.233.177.105","192.168.207.132","TLSv1.3","377","Application Data"
"286","4.432448","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3379 Ack=46222 Win=130560 Len=0"
"287","4.432799","64.233.177.105","192.168.207.132","TLSv1.3","86","Application Data"
"288","4.432800","64.233.177.105","192.168.207.132","TLSv1.3","85","Application Data"
"289","4.432801","64.233.177.105","192.168.207.132","TLSv1.3","93","Application Data"
"290","4.432888","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3379 Ack=46324 Win=130560 Len=0"
"291","4.433726","192.168.207.132","64.233.177.105","TLSv1.3","93","Application Data"
"292","4.450163","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=46324 Ack=3418 Win=75776 Len=0"
"293","4.503531","192.168.207.132","64.233.177.105","TLSv1.3","240","Application Data"
"294","4.516187","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=46324 Ack=3604 Win=77056 Len=0"
"295","4.539457","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"296","4.539458","64.233.177.105","192.168.207.132","TLSv1.3","371","Application Data"
"297","4.539543","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3604 Ack=46712 Win=130048 Len=0"
"298","4.541912","64.233.177.105","192.168.207.132","TLSv1.3","86","Application Data"
"299","4.541914","64.233.177.105","192.168.207.132","TLSv1.3","85","Application Data"
"300","4.541915","64.233.177.105","192.168.207.132","TLSv1.3","93","Application Data"
"301","4.542026","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3604 Ack=46814 Win=130048 Len=0"
"302","4.542948","192.168.207.132","64.233.177.105","TLSv1.3","93","Application Data"
"303","4.559099","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=46814 Ack=3643 Win=77056 Len=0"
"304","4.660294","192.168.207.132","64.233.177.105","TLSv1.3","240","Application Data"
"305","4.672895","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=46814 Ack=3829 Win=78592 Len=0"
"306","4.704690","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"307","4.704692","64.233.177.105","192.168.207.132","TLSv1.3","367","Application Data"
"308","4.704816","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3829 Ack=47198 Win=131072 Len=0"
"309","4.706979","64.233.177.105","192.168.207.132","TLSv1.3","86","Application Data"
"310","4.706981","64.233.177.105","192.168.207.132","TLSv1.3","85","Application Data"
"311","4.706982","64.233.177.105","192.168.207.132","TLSv1.3","93","Application Data"
"312","4.707094","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=3829 Ack=47300 Win=130816 Len=0"
"313","4.707525","192.168.207.132","64.233.177.105","TLSv1.3","93","Application Data"
"314","4.725360","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=47300 Ack=3868 Win=78592 Len=0"
"315","4.771877","192.168.207.132","64.233.177.105","TLSv1.3","241","Application Data"
"316","4.786589","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=47300 Ack=4055 Win=80128 Len=0"
"317","4.801686","192.168.207.132","64.233.177.105","TLSv1.3","89","Application Data"
"318","4.813949","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"319","4.814646","64.233.177.105","192.168.207.132","TLSv1.3","393","Application Data"
"320","4.814727","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=4090 Ack=47710 Win=130560 Len=0"
"321","4.818456","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=47710 Ack=4090 Win=80128 Len=0"
"322","4.871714","192.168.207.132","64.233.177.105","TLSv1.3","242","Application Data"
"323","4.885728","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=47710 Ack=4278 Win=81408 Len=0"
"324","4.914367","64.233.177.105","192.168.207.132","TLSv1.3","125","Application Data"
"325","4.915281","64.233.177.105","192.168.207.132","TLSv1.3","390","Application Data"
"326","4.915382","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=4278 Ack=48117 Win=130048 Len=0"
"327","4.916378","64.233.177.105","192.168.207.132","TLSv1.3","86","Application Data"
"328","4.917781","64.233.177.105","192.168.207.132","TLSv1.3","85","Application Data"
"329","4.917782","64.233.177.105","192.168.207.132","TLSv1.3","93","Application Data"
"330","4.917894","192.168.207.132","64.233.177.105","TCP","54","61646  >  443 [ACK] Seq=4278 Ack=48219 Win=130048 Len=0"
"331","4.919272","192.168.207.132","64.233.177.105","TLSv1.3","93","Application Data"
"332","4.937743","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=48219 Ack=4317 Win=81408 Len=0"
"333","4.959846","192.168.207.132","1.1.1.1","TCP","66","61652  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"334","4.960483","192.168.207.132","1.1.1.1","TCP","66","61653  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"335","4.961142","192.168.207.132","1.1.1.1","TCP","66","61654  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"336","4.961233","1.1.1.1","192.168.207.132","TCP","66","443  >  61652 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"337","4.961288","192.168.207.132","1.1.1.1","TCP","54","61652  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"338","4.961576","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"339","4.962655","1.1.1.1","192.168.207.132","TCP","66","443  >  61654 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"340","4.962728","192.168.207.132","1.1.1.1","TCP","54","61654  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"341","4.963187","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"342","4.963465","1.1.1.1","192.168.207.132","TCP","66","443  >  61653 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"343","4.963465","1.1.1.1","192.168.207.132","TCP","54","443  >  61652 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"344","4.963466","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"345","4.963539","192.168.207.132","1.1.1.1","TCP","54","61653  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"346","4.964018","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"347","4.964377","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"348","4.964696","192.168.207.132","1.1.1.1","TCP","54","61652  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"349","4.965123","192.168.207.132","10.10.8.100","DNS","70","Standard query 0x34e0 A google.com"
"350","4.965265","1.1.1.1","192.168.207.132","TCP","54","443  >  61654 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"351","4.966286","1.1.1.1","192.168.207.132","TCP","54","443  >  61653 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"352","4.966287","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"353","4.966287","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"354","4.966287","1.1.1.1","192.168.207.132","TCP","54","443  >  61652 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"355","4.966376","192.168.207.132","1.1.1.1","TCP","54","61652  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"356","4.966927","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"357","4.967209","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"358","4.967383","192.168.207.132","1.1.1.1","TCP","54","61653  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"359","4.967548","192.168.207.132","1.1.1.1","TCP","54","61654  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"360","4.967848","1.1.1.1","192.168.207.132","TCP","54","443  >  61652 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"361","4.968338","192.168.207.132","64.233.177.105","TLSv1.3","214","Application Data"
"362","4.969618","192.168.207.132","1.1.1.1","TCP","66","61655  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"363","4.971259","192.168.207.132","1.1.1.1","TCP","66","61656  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"364","4.972035","192.168.207.132","1.1.1.1","TCP","66","61657  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"365","4.972628","10.10.8.100","192.168.207.132","DNS","166","Standard query response 0x34e0 A google.com A 74.125.21.139 A 74.125.21.100 A 74.125.21.102 A 74.125.21.138 A 74.125.21.101 A 74.125.21.113"
"366","4.972629","1.1.1.1","192.168.207.132","TCP","54","443  >  61653 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"367","4.972629","1.1.1.1","192.168.207.132","TCP","54","443  >  61654 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"368","4.972629","1.1.1.1","192.168.207.132","TCP","54","443  >  61653 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"369","4.972630","1.1.1.1","192.168.207.132","TCP","54","443  >  61654 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"370","4.973776","192.168.207.132","1.1.1.1","TCP","66","61658  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"371","4.974540","1.1.1.1","192.168.207.132","TCP","66","443  >  61655 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"372","4.974606","192.168.207.132","1.1.1.1","TCP","54","61655  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"373","4.974909","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"374","4.975466","1.1.1.1","192.168.207.132","TCP","66","443  >  61656 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"375","4.975467","1.1.1.1","192.168.207.132","TCP","66","443  >  61657 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"376","4.975549","192.168.207.132","1.1.1.1","TCP","54","61656  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"377","4.975635","192.168.207.132","1.1.1.1","TCP","54","61657  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"378","4.975813","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"379","4.976075","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"380","4.977170","1.1.1.1","192.168.207.132","TCP","66","443  >  61658 [SYN, ACK] Seq=0 Ack=1 Win=13900 Len=0 MSS=1390 SACK_PERM=1 WS=128"
"381","4.977225","192.168.207.132","1.1.1.1","TCP","54","61658  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"382","4.977473","192.168.207.132","1.1.1.1","TLSv1.2","571","Client Hello"
"383","4.979121","1.1.1.1","192.168.207.132","TCP","54","443  >  61655 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"384","4.979121","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"385","4.979362","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"386","4.979543","192.168.207.132","1.1.1.1","TCP","54","61655  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"387","4.979943","192.168.207.132","108.177.122.94","TCP","66","61659  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"388","4.980278","1.1.1.1","192.168.207.132","TCP","54","443  >  61656 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"389","4.983520","1.1.1.1","192.168.207.132","TCP","54","443  >  61657 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"390","4.983521","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"391","4.983522","1.1.1.1","192.168.207.132","TCP","54","443  >  61658 [ACK] Seq=1 Ack=518 Win=14976 Len=0"
"392","4.983522","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"393","4.983523","1.1.1.1","192.168.207.132","TLSv1.2","738","Server Hello, Certificate, Server Hello Done"
"394","4.983523","64.233.177.105","192.168.207.132","TCP","54","443  >  61646 [ACK] Seq=48219 Ack=4477 Win=82944 Len=0"
"395","4.983915","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"396","4.984370","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"397","4.985022","192.168.207.132","1.1.1.1","TLSv1.2","61","Alert (Level: Fatal, Description: Certificate Unknown)"
"398","4.985302","192.168.207.132","1.1.1.1","TCP","54","61656  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"399","4.985470","192.168.207.132","1.1.1.1","TCP","54","61658  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"400","4.985608","192.168.207.132","1.1.1.1","TCP","54","61657  >  443 [FIN, ACK] Seq=525 Ack=685 Win=131328 Len=0"
"401","4.985979","192.168.207.132","10.10.8.100","DNS","75","Standard query 0x4a2e A www.gstatic.com"
"402","4.986272","192.168.207.132","10.10.8.100","DNS","75","Standard query 0x507d A apis.google.com"
"403","4.986568","192.168.207.132","74.125.21.139","TCP","66","61660  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"404","4.986769","192.168.207.132","74.125.21.139","TCP","66","61661  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"405","4.991008","1.1.1.1","192.168.207.132","TCP","54","443  >  61655 [FIN, ACK] Seq=685 Ack=526 Win=14976 Len=0"
"406","4.991009","1.1.1.1","192.168.207.132","TCP","54","443  >  61656 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"407","4.991010","1.1.1.1","192.168.207.132","TCP","54","443  >  61658 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"408","4.991010","1.1.1.1","192.168.207.132","TCP","54","443  >  61656 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"409","4.991063","192.168.207.132","1.1.1.1","TCP","54","61655  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"410","4.991162","192.168.207.132","1.1.1.1","TCP","54","61656  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"411","4.991196","192.168.207.132","1.1.1.1","TCP","54","61658  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"412","4.991746","1.1.1.1","192.168.207.132","TCP","54","443  >  61657 [FIN, ACK] Seq=685 Ack=525 Win=14976 Len=0"
"413","4.991746","1.1.1.1","192.168.207.132","TCP","54","443  >  61658 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"414","4.991770","192.168.207.132","1.1.1.1","TCP","54","61657  >  443 [ACK] Seq=526 Ack=686 Win=131328 Len=0"
"415","4.994814","108.177.122.94","192.168.207.132","TCP","66","443  >  61659 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"416","4.994815","1.1.1.1","192.168.207.132","TCP","54","443  >  61657 [ACK] Seq=686 Ack=526 Win=14976 Len=0"
"417","4.994815","10.10.8.100","192.168.207.132","DNS","91","Standard query response 0x4a2e A www.gstatic.com A 64.233.185.94"
